3, 2, 2
7, 2, 3
11, 2, 4
19, 2, 5
23, 2, 5
27, 2, 5
31, 2, 7
43, 2, 7
47, 2, 7
59, 2, 9
67, 2, 8
71, 2, 9
79, 2, 9
83, 2, 8
103, 2, 11
107, 2, 9
127, 2, 11
131, 2, 11
139, 2, 11
151, 2, 11
163, 2, 11
167, 2, 11
179, 2, 12
191, 2, 11
199, 2, 11
211, 2, 13
223, 2, 13
227, 2, 13
239, 2, 12
243, 2, 14
251, 2, 12
263, 2, 13
271, 2, 12
283, 2, 14
307, 2, 13
311, 2, 13
331, 2, 13
343, 2, 13
347, 2, 13
359, 2, 17
367, 2, 13
379, 2, 15
383, 2, 15
419, 2, 15
431, 2, 17
439, 2, 15
443, 2, 14
463, 2, 15
467, 2, 15
479, 2, 15
487, 2, 16
491, 2, 17
499, 2, 15
503, 2, 17
523, 2, 17
547, 2, 15
563, 2, 15
571, 2, 16
587, 2, 15
599, 2, 17
607, 2, 17
619, 2, 15
631, 2, 17
643, 2, 17
647, 2, 17
659, 2, 16
683, 2, 17
691, 2, 17
719, 2, 17
727, 2, 17
739, 2, 17
743, 2, 17
751, 2, 17
787, 2, 17
811, 2, 17
823, 2, 19
827, 2, 17
839, 2, 17
859, 2, 17
863, 2, 17
883, 2, 17
887, 2, 17
907, 2, 18
911, 2, 19
919, 2, 19
947, 2, 17
967, 2, 18
971, 2, 17
983, 2, 19
991, 2, 19
1019, 2, 18
1031, 2, 19
1039, 2, 19
1051, 2, 19
1063, 2, 18
1087, 2, 19
1091, 2, 19
1103, 2, 19
1123, 2, 18
1151, 2, 23
1163, 2, 18
1171, 2, 18
1187, 2, 20
1223, 2, 19
1231, 2, 19
1259, 2, 18
1279, 2, 21
1283, 2, 20
1291, 2, 19
1303, 2, 19
1307, 2, 19
1319, 2, 21
1327, 2, 23
1331, 2, 19
1367, 2, 19
1399, 2, 19
1423, 2, 19
1427, 2, 19
1439, 2, 19
1447, 2, 19
1451, 2, 20
1459, 2, 19
1471, 2, 19
1483, 2, 19
1487, 2, 19
1499, 2, 20
1511, 2, 19
1523, 2, 21
1531, 2, 20
1543, 2, 21
1559, 2, 21
1567, 2, 19
1571, 2, 19
1579, 2, 20
1583, 2, 23
5, 4, 2
13, 4, 2
29, 4, 4
37, 4, 3
53, 4, 3
61, 4, 5
101, 4, 4
109, 4, 5
125, 4, 3
149, 4, 5
157, 4, 4
173, 4, 7
181, 4, 7
197, 4, 5
229, 4, 5
269, 4, 8
277, 4, 5
293, 4, 7
317, 4, 5
349, 4, 9
373, 4, 6
389, 4, 8
397, 4, 5
421, 4, 5
461, 4, 5
509, 4, 9
541, 4, 9
557, 4, 7
613, 4, 8
653, 4, 7
661, 4, 11
677, 4, 7
701, 4, 7
709, 4, 6
733, 4, 5
757, 4, 8
773, 4, 7
797, 4, 7
821, 4, 12
829, 4, 5
853, 4, 7
877, 4, 9
941, 4, 11
997, 4, 7
1013, 4, 7
1021, 4, 7
1061, 4, 7
1069, 4, 11
1093, 4, 11
1109, 4, 11
1117, 4, 9
1181, 4, 8
1213, 4, 7
1229, 4, 7
1237, 4, 8
1277, 4, 8
1301, 4, 11
1373, 4, 11
1381, 4, 8
1429, 4, 7
1453, 4, 8
1493, 4, 9
1549, 4, 7
1597, 4, 9
1613, 4, 9
1621, 4, 8
1637, 4, 8
1669, 4, 9
1693, 4, 12
1709, 4, 7
1733, 4, 11
1741, 4, 11
1789, 4, 9
1861, 4, 9
1877, 4, 12
1901, 4, 9
1933, 4, 11
1949, 4, 9
1973, 4, 8
1997, 4, 11
2029, 4, 11
2053, 4, 9
2069, 4, 11
2141, 4, 9
2197, 4, 11
2213, 4, 8
2221, 4, 12
2237, 4, 9
2269, 4, 10
2293, 4, 9
2309, 4, 8
2333, 4, 8
2341, 4, 9
2357, 4, 13
2381, 4, 8
2389, 4, 11
2437, 4, 13
2477, 4, 8
2549, 4, 12
2557, 4, 11
2621, 4, 11
2677, 4, 9
2693, 4, 9
2741, 4, 10
2749, 4, 8
2789, 4, 12
2797, 4, 8
2837, 4, 11
2861, 4, 9
2909, 4, 13
2917, 4, 12
2957, 4, 13
3037, 4, 9
3061, 4, 8
3109, 4, 9
3125, 4, 12
3181, 4, 11
3221, 4, 8
3229, 4, 9
3253, 4, 14
3301, 4, 12
3373, 4, 9
3389, 4, 11
3413, 4, 9
3461, 4, 9
3469, 4, 13
3517, 4, 8
3533, 4, 10
3541, 4, 12
3557, 4, 13
3581, 4, 9
3613, 4, 9
3637, 4, 9
3677, 4, 9
3701, 4, 9
3709, 4, 12
3733, 4, 15
3797, 4, 12
3821, 4, 15
3853, 4, 10
3877, 4, 10
3917, 4, 12
3989, 4, 13
4013, 4, 11
4021, 4, 11
4093, 4, 11
4133, 4, 13
4157, 4, 9
4229, 4, 16
4253, 4, 13
4261, 4, 14
4349, 4, 9
4357, 4, 11
4373, 4, 10
4397, 4, 15
4421, 4, 15
4493, 4, 9
4517, 4, 13
4549, 4, 15
4597, 4, 13
4621, 4, 13
4637, 4, 9
4733, 4, 11
4789, 4, 10
4813, 4, 9
4861, 4, 15
4877, 4, 15
4909, 4, 11
4933, 4, 11
4957, 4, 13
4973, 4, 9
5021, 4, 11
5077, 4, 10
5101, 4, 9
5189, 4, 14
5197, 4, 11
5237, 4, 9
5261, 4, 11
5309, 4, 14
5333, 4, 14
5381, 4, 13
5413, 4, 9
5437, 4, 15
5477, 4, 14
5501, 4, 12
5557, 4, 11
5573, 4, 10
5581, 4, 9
5653, 4, 14
5669, 4, 14
5693, 4, 9
5701, 4, 12
5717, 4, 10
5741, 4, 14
5749, 4, 14
5813, 4, 15
5821, 4, 9
5861, 4, 10
5869, 4, 12
5981, 4, 10
6029, 4, 14
6037, 4, 13
6053, 4, 10
6101, 4, 13
6133, 4, 11
6173, 4, 11
6197, 4, 9
6221, 4, 16
6229, 4, 16
6269, 4, 11
6277, 4, 10
6301, 4, 9
6317, 4, 12
6373, 4, 11
6389, 4, 11
6397, 4, 9
6421, 4, 10
6469, 4, 10
6581, 4, 11
6637, 4, 15
6653, 4, 14
6661, 4, 15
6701, 4, 11
6709, 4, 11
6733, 4, 12
6781, 4, 11
6829, 4, 15
6869, 4, 11
6917, 4, 10
6949, 4, 12
6997, 4, 10
7013, 4, 13
7069, 4, 10
7109, 4, 11
7213, 4, 10
7229, 4, 15
7237, 4, 15
7253, 4, 11
7309, 4, 10
7333, 4, 11
7349, 4, 15
7477, 4, 13
7517, 4, 11
7541, 4, 11
7549, 4, 15
7573, 4, 9
7589, 4, 15
7621, 4, 14
7669, 4, 10
7717, 4, 16
7741, 4, 13
7757, 4, 11
7789, 4, 10
7829, 4, 16
7853, 4, 11
7877, 4, 13
7901, 4, 16
7933, 4, 11
7949, 4, 11
8053, 4, 10
8069, 4, 15
8093, 4, 13
8101, 4, 13
8117, 4, 15
8221, 4, 12
8237, 4, 13
8269, 4, 12
8293, 4, 11
8317, 4, 10
8389, 4, 13
8429, 4, 16
8461, 4, 11
8501, 4, 11
8573, 4, 12
8581, 4, 14
8597, 4, 16
8629, 4, 12
8669, 4, 15
8677, 4, 15
8693, 4, 16
8741, 4, 11
8821, 4, 16
8837, 4, 12
8861, 4, 11
8893, 4, 13
8933, 4, 11
8941, 4, 14
9013, 4, 11
9029, 4, 10
9109, 4, 11
9133, 4, 17
9157, 4, 11
9173, 4, 14
9181, 4, 11
9221, 4, 10
9277, 4, 11
9293, 4, 15
9341, 4, 16
9349, 4, 11
9397, 4, 11
9413, 4, 18
9421, 4, 15
9437, 4, 10
9461, 4, 14
9533, 4, 15
9613, 4, 13
9629, 4, 14
9661, 4, 16
9677, 4, 13
9733, 4, 16
9749, 4, 11
9781, 4, 13
9829, 4, 11
9901, 4, 11
9941, 4, 11
9949, 4, 11
9973, 4, 13
7, 6, 2
19, 6, 2
31, 6, 3
43, 6, 2
67, 6, 3
79, 6, 3
103, 6, 3
127, 6, 3
139, 6, 4
151, 6, 4
163, 6, 3
199, 6, 4
211, 6, 4
223, 6, 7
271, 6, 5
283, 6, 3
307, 6, 5
331, 6, 4
343, 6, 3
367, 6, 4
379, 6, 5
439, 6, 7
463, 6, 5
487, 6, 5
499, 6, 4
523, 6, 5
547, 6, 5
571, 6, 5
607, 6, 5
619, 6, 5
631, 6, 5
643, 6, 7
691, 6, 4
727, 6, 4
739, 6, 5
751, 6, 5
787, 6, 5
811, 6, 4
823, 6, 7
859, 6, 4
883, 6, 5
907, 6, 5
919, 6, 9
967, 6, 5
991, 6, 5
1039, 6, 5
1051, 6, 9
1063, 6, 5
1087, 6, 5
1123, 6, 6
1171, 6, 5
1231, 6, 5
1279, 6, 9
1291, 6, 5
1303, 6, 5
1327, 6, 7
1399, 6, 5
1423, 6, 7
1447, 6, 7
1459, 6, 5
1471, 6, 11
1483, 6, 6
1531, 6, 7
1543, 6, 6
1567, 6, 5
1579, 6, 5
1627, 6, 5
1663, 6, 5
1699, 6, 9
1723, 6, 7
1747, 6, 5
1759, 6, 5
1783, 6, 7
1831, 6, 5
1867, 6, 5
1879, 6, 7
1951, 6, 7
1987, 6, 7
1999, 6, 8
2011, 6, 7
2083, 6, 7
2131, 6, 7
2143, 6, 5
2179, 6, 9
2203, 6, 5
2239, 6, 7
2251, 6, 7
2287, 6, 6
2311, 6, 7
2347, 6, 8
2371, 6, 7
2383, 6, 7
2467, 6, 7
2503, 6, 7
2539, 6, 7
2551, 6, 7
2647, 6, 8
2659, 6, 7
2671, 6, 7
2683, 6, 7
2707, 6, 6
2719, 6, 7
2731, 6, 5
2767, 6, 9
2791, 6, 5
2803, 6, 7
2851, 6, 7
2887, 6, 6
2971, 6, 6
3019, 6, 7
3067, 6, 7
3079, 6, 8
3163, 6, 13
3187, 6, 7
3259, 6, 10
3271, 6, 7
3307, 6, 7
3319, 6, 7
3331, 6, 7
3343, 6, 6
3391, 6, 5
3463, 6, 7
3499, 6, 7
3511, 6, 7
3547, 6, 7
3559, 6, 8
3571, 6, 7
3583, 6, 7
3607, 6, 5
3631, 6, 11
3643, 6, 11
3691, 6, 7
3727, 6, 7
3739, 6, 7
3823, 6, 11
3847, 6, 7
3907, 6, 8
3919, 6, 8
3931, 6, 8
3943, 6, 9
3967, 6, 7
4003, 6, 8
4027, 6, 6
4051, 6, 7
4099, 6, 7
4111, 6, 8
4159, 6, 8
4219, 6, 7
4231, 6, 7
4243, 6, 7
4327, 6, 9
4339, 6, 5
4363, 6, 7
4423, 6, 6
4447, 6, 7
4483, 6, 7
4507, 6, 7
4519, 6, 11
4567, 6, 7
4591, 6, 7
4603, 6, 7
4639, 6, 7
4651, 6, 11
4663, 6, 7
4723, 6, 8
4759, 6, 7
4783, 6, 7
4831, 6, 7
4903, 6, 8
4951, 6, 8
4987, 6, 7
4999, 6, 7
5011, 6, 8
5023, 6, 8
5059, 6, 8
5107, 6, 8
5119, 6, 8
5167, 6, 11
5179, 6, 7
5227, 6, 7
5323, 6, 12
5347, 6, 7
5407, 6, 7
5419, 6, 7
5431, 6, 7
5443, 6, 7
5479, 6, 8
5503, 6, 12
5527, 6, 8
5563, 6, 8
5623, 6, 9
5647, 6, 8
5659, 6, 7
5683, 6, 7
5743, 6, 11
5779, 6, 8
5791, 6, 8
5827, 6, 7
5839, 6, 9
5851, 6, 8
5923, 6, 7
6007, 6, 9
6043, 6, 11
6067, 6, 8
6079, 6, 9
6091, 6, 7
6151, 6, 13
6163, 6, 7
6199, 6, 7
6211, 6, 8
6247, 6, 7
6271, 6, 8
6343, 6, 8
6367, 6, 8
6379, 6, 7
6427, 6, 12
6451, 6, 7
6547, 6, 9
6571, 6, 9
6607, 6, 8
6619, 6, 7
6679, 6, 7
6691, 6, 9
6703, 6, 7
6763, 6, 9
6823, 6, 8
6859, 6, 8
6871, 6, 8
6883, 6, 8
6907, 6, 8
6967, 6, 7
6991, 6, 9
7027, 6, 9
7039, 6, 8
7159, 6, 7
7207, 6, 8
7219, 6, 9
7243, 6, 11
7351, 6, 9
7411, 6, 8
7459, 6, 8
7507, 6, 12
7591, 6, 7
7603, 6, 9
7639, 6, 11
7687, 6, 7
7699, 6, 12
7723, 6, 11
7759, 6, 9
7867, 6, 9
7879, 6, 8
7927, 6, 7
7951, 6, 9
7963, 6, 7
8011, 6, 12
8059, 6, 9
8167, 6, 7
8179, 6, 8
8191, 6, 7
8263, 6, 9
8287, 6, 8
8311, 6, 8
8419, 6, 7
8431, 6, 8
8443, 6, 8
8467, 6, 10
8527, 6, 9
8539, 6, 11
8563, 6, 8
8599, 6, 9
8623, 6, 9
8647, 6, 9
8707, 6, 11
8719, 6, 13
8731, 6, 9
8779, 6, 7
8803, 6, 8
8839, 6, 9
8863, 6, 7
8887, 6, 9
8923, 6, 10
8971, 6, 9
9007, 6, 8
9043, 6, 7
9067, 6, 7
9091, 6, 9
9103, 6, 8
9127, 6, 8
9151, 6, 9
9187, 6, 13
9199, 6, 8
9283, 6, 9
9319, 6, 9
9343, 6, 8
9391, 6, 9
9403, 6, 7
9439, 6, 7
9463, 6, 7
9511, 6, 7
9547, 6, 9
9619, 6, 8
9631, 6, 13
9643, 6, 7
9679, 6, 9
9739, 6, 12
9787, 6, 12
9811, 6, 8
9859, 6, 9
9871, 6, 9
9883, 6, 8
9907, 6, 9
9931, 6, 7
9967, 6, 9
10039, 6, 11
10099, 6, 9
10111, 6, 10
10159, 6, 7
10243, 6, 7
10267, 6, 8
10303, 6, 11
10399, 6, 9
10459, 6, 9
10531, 6, 8
10567, 6, 8
10627, 6, 8
10639, 6, 8
10651, 6, 11
10663, 6, 13
10687, 6, 13
10711, 6, 8
10723, 6, 9
10771, 6, 9
10831, 6, 8
10867, 6, 8
10891, 6, 9
10903, 6, 8
10939, 6, 11
10987, 6, 9
11047, 6, 9
11059, 6, 12
11071, 6, 9
11083, 6, 8
11119, 6, 9
11131, 6, 9
11239, 6, 8
11251, 6, 9
11287, 6, 8
11299, 6, 8
11311, 6, 9
11383, 6, 8
11443, 6, 9
11467, 6, 9
11491, 6, 14
11503, 6, 11
11527, 6, 8
11551, 6, 11
11587, 6, 8
11719, 6, 10
11731, 6, 13
11743, 6, 8
11779, 6, 8
11827, 6, 9
11839, 6, 9
11863, 6, 8
11887, 6, 9
11923, 6, 9
11959, 6, 15
11971, 6, 9
12007, 6, 9
12043, 6, 9
12163, 6, 9
12211, 6, 9
12343, 6, 15
12379, 6, 9
12391, 6, 8
12451, 6, 9
12487, 6, 9
12511, 6, 8
12547, 6, 9
12583, 6, 10
12619, 6, 8
12703, 6, 8
12739, 6, 9
12763, 6, 8
12799, 6, 7
12823, 6, 8
12907, 6, 8
12919, 6, 9
12967, 6, 9
12979, 6, 9
13003, 6, 13
13063, 6, 8
13099, 6, 9
13147, 6, 11
13159, 6, 9
13171, 6, 9
13183, 6, 11
13219, 6, 7
13267, 6, 8
13291, 6, 8
13327, 6, 9
13339, 6, 9
13399, 6, 8
13411, 6, 9
13567, 6, 9
13591, 6, 10
13627, 6, 8
13687, 6, 9
13711, 6, 13
13723, 6, 9
13759, 6, 9
13807, 6, 9
13831, 6, 9
13879, 6, 9
13903, 6, 9
13963, 6, 13
13999, 6, 8
14011, 6, 11
14071, 6, 9
14083, 6, 13
14107, 6, 9
14143, 6, 10
14251, 6, 9
14323, 6, 9
14347, 6, 9
14407, 6, 12
14419, 6, 9
14431, 6, 9
14479, 6, 11
14503, 6, 7
14551, 6, 11
14563, 6, 7
14683, 6, 9
14731, 6, 8
14767, 6, 9
14779, 6, 15
14827, 6, 9
14851, 6, 9
14887, 6, 11
14923, 6, 10
14947, 6, 9
14983, 6, 11
15031, 6, 9
15091, 6, 10
15139, 6, 11
15187, 6, 9
15199, 6, 13
15259, 6, 9
15271, 6, 8
15307, 6, 9
15319, 6, 9
15331, 6, 9
15391, 6, 11
15427, 6, 9
15439, 6, 9
15451, 6, 9
15511, 6, 9
15559, 6, 16
15583, 6, 9
15607, 6, 9
15619, 6, 7
15643, 6, 12
15667, 6, 10
15679, 6, 13
15727, 6, 10
15739, 6, 9
15787, 6, 11
15823, 6, 9
15859, 6, 9
15907, 6, 9
15919, 6, 9
15991, 6, 9
16063, 6, 12
16087, 6, 9
16111, 6, 7
16183, 6, 9
16231, 6, 9
16267, 6, 11
16339, 6, 11
16363, 6, 11
16411, 6, 16
16447, 6, 9
16519, 6, 9
16567, 6, 9
16603, 6, 10
16651, 6, 9
16699, 6, 7
16747, 6, 9
16759, 6, 9
16807, 6, 9
16831, 6, 9
16843, 6, 11
16879, 6, 9
16903, 6, 9
16927, 6, 7
16963, 6, 9
16987, 6, 9
17011, 6, 9
17047, 6, 9
17107, 6, 8
17167, 6, 9
17191, 6, 8
17203, 6, 9
17239, 6, 9
17299, 6, 10
17359, 6, 9
17383, 6, 13
17419, 6, 10
17431, 6, 11
17443, 6, 11
17467, 6, 11
17491, 6, 8
17539, 6, 9
17551, 6, 13
17599, 6, 9
17623, 6, 9
17659, 6, 11
17683, 6, 8
17707, 6, 13
17791, 6, 9
17827, 6, 9
17839, 6, 11
17851, 6, 11
17863, 6, 9
17911, 6, 9
17923, 6, 11
17959, 6, 10
17971, 6, 11
18043, 6, 10
18127, 6, 10
18199, 6, 15
18211, 6, 13
18223, 6, 8
18307, 6, 11
18367, 6, 10
18379, 6, 9
18427, 6, 9
18439, 6, 9
18451, 6, 9
18523, 6, 7
18583, 6, 8
18679, 6, 9
18691, 6, 9
18787, 6, 9
18859, 6, 9
18919, 6, 9
18979, 6, 10
19051, 6, 10
19087, 6, 8
19183, 6, 8
19207, 6, 11
19219, 6, 9
19231, 6, 9
19267, 6, 11
19387, 6, 9
19423, 6, 9
19447, 6, 16
19471, 6, 10
19483, 6, 9
19507, 6, 9
19531, 6, 13
19543, 6, 12
19603, 6, 9
19687, 6, 10
19699, 6, 10
19759, 6, 15
19819, 6, 8
19843, 6, 15
19867, 6, 11
19891, 6, 13
19927, 6, 13
19963, 6, 11
20011, 6, 11
20023, 6, 9
20047, 6, 10
20071, 6, 10
20107, 6, 12
20143, 6, 15
20287, 6, 11
20323, 6, 9
20347, 6, 8
20359, 6, 13
20407, 6, 8
20431, 6, 9
20443, 6, 9
20479, 6, 11
20551, 6, 9
20563, 6, 14
20599, 6, 9
20611, 6, 10
20707, 6, 10
20719, 6, 11
20731, 6, 9
20743, 6, 11
20887, 6, 9
20899, 6, 9
20947, 6, 14
20959, 6, 13
20983, 6, 8
21019, 6, 9
21031, 6, 9
21067, 6, 9
21139, 6, 10
21163, 6, 9
21187, 6, 11
21211, 6, 9
21247, 6, 9
21283, 6, 9
21319, 6, 11
21379, 6, 9
21391, 6, 11
21487, 6, 8
21499, 6, 14
21523, 6, 10
21559, 6, 15
21727, 6, 9
21739, 6, 10
21751, 6, 9
21787, 6, 15
21799, 6, 9
21859, 6, 11
21871, 6, 11
21943, 6, 10
21991, 6, 17
22003, 6, 11
22027, 6, 8
22039, 6, 9
22051, 6, 9
22063, 6, 13
22111, 6, 11
22123, 6, 12
22147, 6, 8
22159, 6, 9
22171, 6, 9
22279, 6, 10
22291, 6, 8
22303, 6, 9
22447, 6, 9
22483, 6, 11
22531, 6, 10
22543, 6, 11
22567, 6, 10
22639, 6, 14
22651, 6, 9
22699, 6, 9
22783, 6, 9
22807, 6, 10
22963, 6, 9
23011, 6, 11
23059, 6, 9
23071, 6, 9
23131, 6, 16
23143, 6, 9
23167, 6, 10
23203, 6, 15
23227, 6, 8
23251, 6, 11
23311, 6, 11
23371, 6, 11
23431, 6, 9
23539, 6, 9
23563, 6, 10
23599, 6, 9
23623, 6, 11
23671, 6, 9
23719, 6, 10
23743, 6, 8
23767, 6, 9
23827, 6, 10
23887, 6, 11
23899, 6, 11
23911, 6, 9
23971, 6, 11
24007, 6, 11
24019, 6, 9
24043, 6, 9
24091, 6, 8
24103, 6, 9
24151, 6, 11
24223, 6, 9
24247, 6, 10
24379, 6, 9
24391, 6, 9
24439, 6, 11
24499, 6, 10
24547, 6, 10
24571, 6, 8
24631, 6, 15
24691, 6, 10
24763, 6, 9
24799, 6, 11
24847, 6, 10
24859, 6, 10
24907, 6, 10
24919, 6, 10
24943, 6, 10
24967, 6, 13
24979, 6, 12
25087, 6, 10
25111, 6, 11
25147, 6, 11
25171, 6, 8
25183, 6, 12
25219, 6, 10
25243, 6, 11
25303, 6, 10
25339, 6, 12
25411, 6, 12
25423, 6, 11
25447, 6, 9
25471, 6, 11
25579, 6, 9
25603, 6, 11
25639, 6, 16
25747, 6, 9
25759, 6, 13
25771, 6, 9
25819, 6, 11
25867, 6, 11
25903, 6, 9
25939, 6, 10
25951, 6, 12
25999, 6, 11
26083, 6, 12
26107, 6, 9
26119, 6, 11
26203, 6, 9
26227, 6, 11
26251, 6, 10
26263, 6, 10
26347, 6, 10
26371, 6, 16
26407, 6, 9
26431, 6, 9
26479, 6, 11
26539, 6, 9
26647, 6, 9
26683, 6, 9
26731, 6, 11
26839, 6, 11
26863, 6, 13
26947, 6, 11
26959, 6, 10
27031, 6, 10
27043, 6, 11
27067, 6, 11
27091, 6, 9
27103, 6, 9
27127, 6, 10
27211, 6, 11
27259, 6, 12
27271, 6, 11
27283, 6, 9
27367, 6, 9
27427, 6, 11
27487, 6, 11
27583, 6, 8
27631, 6, 9
27691, 6, 13
27739, 6, 14
27751, 6, 11
27763, 6, 12
27799, 6, 9
27823, 6, 10
27847, 6, 11
27883, 6, 10
27919, 6, 10
27943, 6, 11
27967, 6, 9
28027, 6, 11
28051, 6, 9
28087, 6, 15
28099, 6, 10
28111, 6, 9
28123, 6, 9
28183, 6, 11
28219, 6, 13
28279, 6, 9
28351, 6, 13
28387, 6, 11
28411, 6, 10
28447, 6, 11
28579, 6, 11
28591, 6, 10
28603, 6, 11
28627, 6, 11
28663, 6, 11
28687, 6, 11
28711, 6, 11
28723, 6, 9
28759, 6, 11
28771, 6, 11
28807, 6, 9
28843, 6, 10
28867, 6, 8
28879, 6, 11
28927, 6, 17
29023, 6, 10
29059, 6, 11
29131, 6, 11
29167, 6, 15
29179, 6, 15
29191, 6, 11
29251, 6, 10
29287, 6, 15
29311, 6, 11
29347, 6, 14
29383, 6, 11
29443, 6, 11
29527, 6, 15
29587, 6, 11
29599, 6, 11
29611, 6, 8
29671, 6, 13
29683, 6, 9
